new_ward_code,old_ward_code
"04456","04456"
"03451","03451"
"23455","23458"
"23455","23455"
"23455","23452"
"23446","23413"
"23446","23449"
"23446","23410"
"23446","23404"
"23446","23446"
"23473","23470"
"23473","23461"
"23473","23473"
"03943","03943"
"03943","03934"
"03943","03964"
"05158","05143"
"05158","05158"
"05158","05140"
"03043","03052"
"03043","03043"
"03760","03760"
"03847","03853"
"03847","03841"
"03847","03847"
"04117","04117"
"04117","04129"
"14866","14866"
"03688","03688"
"03688","03685"
"03688","03682"
"03166","03166"
"03166","03187"
"03166","03156"
"03166","03165"
"17089","17086"
"17089","17089"
"17089","17095"
"03907","03907"
"03907","03904"
"03907","03919"
"03694","03694"
"03694","03697"
"17077","17062"
"17077","17077"
"05134","05137"
"05134","05134"
"02728","02740"
"02728","02731"
"02728","02728"
"04219","04207"
"04219","04219"
"03757","03739"
"03757","03778"
"03757","03757"
"03601","03601"
"03601","03602"
"02761","02770"
"02761","02779"
"02761","02758"
"02761","02773"
"02761","02761"
"03637","03637"
"03637","03638"
"03637","03634"
"03637","03628"
"03808","03808"
"03808","03826"
"03808","03844"
"03808","03829"
"03808","03823"
"03808","03835"
"03214","03214"
"03214","03211"
"03214","03379"
"14845","14845"
"04240","04240"
"14854","14854"
"03313","03313"
"03313","03312"
"03313","03302"
"04246","04246"
"04183","04183"
"04183","04189"
"16831","16831"
"15025","15025"
"03472","03472"
"03472","03473"
"03268","03262"
"03268","03268"
"03268","03269"
"03368","03364"
"03368","03367"
"03368","03368"
"03160","03160"
"03160","03161"
"03160","03157"
"03325","03325"
"03325","03317"
"03325","03326"
"03202","03202"
"03202","03319"
"16774","16765"
"16774","16771"
"16774","16774"
"03712","03712"
"03712","03709"
"03618","03618"
"03618","03625"
"05116","05116"
"05116","05119"
"05116","05110"
"05116","05125"
"03163","03163"
"03163","03177"
"03445","03445"
"03445","03457"
"16858","16858"
"16858","16867"
"03181","03181"
"03181","03196"
"05287","05269"
"05287","05287"
"05287","05278"
"16813","16813"
"16813","16852"
"16813","16864"
"03727","03727"
"03727","03745"
"05014","05014"
"05014","05038"
"05014","04999"
"05014","05005"
"03256","03307"
"03256","03310"
"03256","03256"
"06541","06532"
"06541","06541"
"06541","06547"
"04375","04420"
"04375","04417"
"04375","04405"
"04375","04408"
"04375","04375"
"00847","00856"
"00847","00847"
"00847","00853"
"16249","16243"
"16249","16249"
"17239","17239"
"17239","17245"
"12049","12046"
"12049","12049"
"12049","12211"
"21421","21412"
"21421","21421"
"21421","21418"
"28903","28903"
"28903","28940"
"28903","28939"
"28903","28951"
"21400","21424"
"21400","21430"
"21400","21427"
"21400","21400"
"27823","27823"
"27823","27820"
"27823","27814"
"28066","28060"
"28066","28066"
"30178","30202"
"30178","30172"
"30178","30178"
"30178","30175"
"29122","29122"
"29122","29134"
"29122","29116"
"30112","30112"
"30112","30115"
"30112","30127"
"30313","30313"
"31591","31606"
"31591","31612"
"31591","31591"
"27976","27967"
"27976","27976"
"27976","27982"
"29419","29419"
"29419","29422"
"29419","29425"
"16816","16816"
"28132","28135"
"28132","28132"
"28132","28129"
"28177","28183"
"28177","28189"
"28177","28177"
"28414","28414"
"28414","28396"
"28414","28381"
"31603","31603"
"30055","30055"
"30055","30070"
"30055","30058"
"27907","27901"
"27907","27907"
"27907","27904"
"22822","22822"
"22822","22807"
"28378","28378"
"28378","28369"
"28378","28384"
"29788","29779"
"29788","29794"
"29788","29788"
"30838","30820"
"30838","30832"
"30838","30838"
"30838","30847"
"28456","28441"
"28456","28456"
"28456","28465"
"07420","07420"
"07420","07429"
"07420","07408"
"07420","07411"
"28051","28054"
"28051","28051"
"28051","28048"
"30076","30076"
"30076","30100"
"30076","30121"
"30076","30109"
"19741","19711"
"19741","19684"
"19741","19741"
"31567","31567"
"31567","31597"
"31567","31609"
"28603","28597"
"28603","28600"
"28603","28603"
"28603","28606"
"28018","28024"
"28018","28018"
"28018","28030"
"30469","30469"
"30469","30466"
"10441","10441"
"10441","10477"
"10441","10504"
"10441","10501"
"10441","10480"
"28405","28408"
"28405","28405"
"28405","28402"
"06526","06526"
"06526","06592"
"06526","06562"
"16834","16825"
"16834","16834"
"15013","15013"
"16870","16870"
"16870","16873"
"02155","02155"
"02155","02161"
"02155","02158"
"03172","03201"
"03172","03200"
"03172","03197"
"03172","03172"
"03203","03205"
"03203","03376"
"03203","03203"
"06124","06124"
"06124","06157"
"06124","06139"
"10705","10705"
"10705","10720"
"10705","10717"
"19075","19084"
"19075","19075"
"19075","19069"
"19075","19090"
"19075","19096"
"24868","24868"
"24868","24892"
"24868","24901"
"24868","24904"
"22480","22483"
"22480","22486"
"22480","22480"
"22480","22477"
"26122","26125"
"26122","26122"
"02026","02023"
"02026","02026"
"02026","02029"
"13057","13051"
"13057","13057"
"13057","13045"
"13057","13036"
"19639","19639"
"19639","19633"
"19639","19627"
"24649","24649"
"24649","24652"
"07603","07603"
"07603","07606"
"20707","20701"
"20707","20707"
"19093","19105"
"19093","19093"
"19093","19099"
"19093","19108"
"24883","24883"
"24883","24925"
"05707","05707"
"05707","05689"
"19735","19735"
"19735","19726"
"19735","19738"
"13987","13987"
"13987","13978"
"13987","13993"
"24607","24607"
"22648","22636"
"22648","22642"
"22648","22639"
"22648","22648"
"13627","13621"
"13627","13627"
"13627","13630"
"14011","14002"
"14011","14011"
"14011","14017"
"14005","13999"
"14005","14008"
"14005","14020"
"14005","14005"
"00685","00676"
"00685","00670"
"00685","00685"
"20599","20626"
"20599","20632"
"20599","20599"
"01297","01297"
"01297","01296"
"10606","10606"
"10606","10657"
"10606","10654"
"11284","11287"
"11284","11284"
"11284","11293"
"11284","11281"
"23200","23197"
"23200","23200"
"23200","23203"
"12961","12967"
"12961","12961"
"12961","12964"
"12904","12898"
"12904","12904"
"12904","12892"
"12763","12763"
"12763","12790"
"12763","12784"
"12763","12823"
"13063","13063"
"13063","13054"
"13063","13069"
"20944","20944"
"20944","20956"
"19198","19189"
"19198","19198"
"19198","19114"
"13966","13990"
"13966","13966"
"13966","13996"
"01660","01660"
"01660","01669"
"01660","01657"
"13591","13582"
"13591","13570"
"13591","13591"
"14902","14914"
"14902","14902"
"24697","24691"
"24697","24694"
"24697","24697"
"17935","17932"
"17935","17935"
"17935","17938"
"20179","20179"
"20179","20191"
"20179","20167"
"12775","12775"
"12775","12808"
"14014","14014"
"14014","14023"
"16144","16150"
"16144","16147"
"16144","16144"
"16903","16903"
"16903","16904"
"16093","16132"
"16093","16123"
"16093","16120"
"16093","16156"
"16093","16093"
"16114","16102"
"16114","16168"
"16114","16114"
"16114","16165"
"11713","11710"
"11713","11713"
"11713","11716"
"17827","17827"
"17827","17893"
"17827","17899"
"17827","17911"
"18352","18352"
"18352","18370"
"18352","18388"
"18352","18385"
"18352","18397"
"05722","05722"
"05722","05728"
"01882","01873"
"01882","01876"
"01882","01882"
"12286","12298"
"12286","12289"
"12286","12286"
"12286","12283"
"21250","21247"
"21250","21250"
"21250","21271"
"17326","17323"
"17326","17325"
"17326","17326"
"21364","21367"
"21364","21364"
"21364","21373"
"13891","13906"
"13891","13912"
"13891","13915"
"13891","13891"
"16972","16972"
"16972","16987"
"17032","17020"
"17032","17023"
"17032","17032"
"16951","16945"
"16951","16948"
"16951","16951"
"16951","16954"
"13957","13945"
"13957","13942"
"13957","13957"
"17029","17026"
"17029","17029"
"16975","16942"
"16975","16966"
"16975","16975"
"07486","07471"
"07486","07486"
"07486","07504"
"13918","13918"
"13918","13921"
"00889","00889"
"00889","00880"
"26617","26614"
"26617","26617"
"16969","16957"
"16969","16969"
"16969","16984"
"25417","25417"
"25417","25424"
"25417","25423"
"12031","12034"
"12031","12031"
"12031","12037"
"02071","02062"
"02071","02071"
"02071","02080"
"04711","04702"
"04711","04708"
"04711","04711"
"16941","16941"
"16941","16960"
"16941","16981"
"02953","02950"
"02953","02956"
"02953","02953"
"17284","17281"
"17284","17284"
"23158","23158"
"23158","23170"
"01726","01750"
"01726","01762"
"01726","01726"
"11146","11149"
"11146","11146"
"11146","11152"
"11911","11911"
"11911","11890"
"11911","11884"
"12532","12532"
"12532","12508"
"12532","12562"
"01699","01699"
"01699","01702"
"01699","01672"
"11242","11245"
"11242","11251"
"11242","11242"
"11242","10987"
"21457","21457"
"21457","21445"
"32044","32044"
"32044","32048"
"32044","32053"
"12184","12178"
"12184","12181"
"12184","12184"
"12184","12175"
"32227","32227"
"32227","32228"
"32227","32224"
"12064","12055"
"12064","12064"
"12064","12067"
"09052","09052"
"09052","09049"
"09052","09061"
"09052","09073"
"15106","15106"
"15106","15115"
"15106","15076"
"01954","01945"
"01954","01954"
"01954","01951"
"26575","26575"
"26575","26578"
"26575","26581"
"29767","29761"
"29767","29767"
"29767","29764"
"21901","21889"
"21901","21901"
"21901","21904"
"03004","03004"
"28516","28516"
"28516","28513"
"29530","29530"
"29530","29458"
"03820","03820"
"30928","30928"
"30928","30931"
"30928","30925"
"00679","00673"
"00679","00679"
"00679","00682"
"23365","23362"
"23365","23365"
"15091","15097"
"15091","15100"
"15091","15094"
"15091","15091"
"15091","15103"
"00859","00859"
"12517","12493"
"12517","12484"
"12517","12517"
"15061","15067"
"15061","15070"
"15061","15061"
"05329","05350"
"05329","05329"
"05329","05338"
"07351","07360"
"07351","07345"
"07351","07348"
"07351","07351"
"07351","07342"
"15250","15268"
"15250","15250"
"15250","15259"
"15250","15247"
"31723","31693"
"31723","31723"
"31723","31711"
"00700","00700"
"00700","00988"
"23317","23314"
"23317","23317"
"23317","23320"
"23515","23518"
"23515","23515"
"23428","23427"
"23428","23428"
"12595","12601"
"12595","12622"
"12595","12595"
"12595","12604"
"25450","25450"
"25450","25453"
"25450","25435"
"14864","14864"
"14428","14428"
"14428","14416"
"14428","14419"
"31708","31708"
"31708","31720"
"28948","28936"
"28948","28927"
"28948","28948"
"27511","27511"
"27511","27520"
"27511","27514"
"27655","27643"
"27655","27655"
"27655","27646"
"27655","27649"
"13609","13600"
"13609","13609"
"13609","13624"
"17344","17350"
"17344","17347"
"17344","17344"
"06496","06484"
"06496","06496"
"06496","06478"
"06496","06499"
"05290","05290"
"05290","05275"
"05290","05281"
"09475","09460"
"09475","09475"
"09475","09481"
"07306","07309"
"07306","07327"
"07306","07321"
"07306","07306"
"16882","16879"
"16882","16882"
"21607","21607"
"27838","27835"
"27838","27844"
"27838","27838"
"30346","30349"
"30346","30346"
"30658","30658"
"30658","30637"
"30658","30661"
"31552","31564"
"31552","31552"
"31552","31642"
"27856","27850"
"27856","27856"
"27856","27859"
"29623","29626"
"29623","29632"
"29623","29623"
"26485","26488"
"26485","26473"
"26485","26485"
"26485","26470"
"26485","26479"
"31315","31300"
"31315","31315"
"12004","11986"
"12004","12001"
"12004","12016"
"12004","12013"
"12004","12004"
"16228","16246"
"16228","16252"
"16228","16228"
"16174","16201"
"16174","16174"
"06376","06376"
"06376","06382"
"06376","06379"
"29302","29296"
"29302","29302"
"29302","29305"
"29446","29437"
"29446","29446"
"29446","29449"
"02530","02527"
"02530","02530"
"02530","02533"
"28087","28084"
"28087","28087"
"28087","28078"
"19225","19234"
"19225","19225"
"19225","19222"
"19225","19216"
"14077","14077"
"14077","14074"
"14077","14083"
"24985","24985"
"11203","11203"
"11203","11185"
"11203","11215"
"11203","11227"
"14038","14032"
"14038","14029"
"14038","14038"
"22852","22852"
"22852","22864"
"22852","22853"
"22870","22870"
"22870","22882"
"22870","22894"
"31849","31846"
"31849","31849"
"22810","22810"
"22810","22819"
"31864","31864"
"31864","31863"
"25621","25621"
"25621","25624"
"00817","00817"
"00817","00815"
"03176","03170"
"03176","03176"
"02221","02221"
"02221","02281"
"02221","02284"
"03169","03169"
"03169","03168"
"03169","03171"
"03169","03173"
"01936","01948"
"01936","01936"
"03316","03286"
"03316","03287"
"03316","03316"
"24703","24703"
"16279","16333"
"16279","16327"
"16279","16339"
"16279","16321"
"16279","16324"
"16279","16279"
"20656","20656"
"20656","20671"
"03358","03358"
"03358","03359"
"03358","03365"
"30538","30541"
"30538","30538"
"20965","20998"
"20965","21001"
"20965","20989"
"20965","20995"
"20965","20965"
"32191","32203"
"32191","32194"
"32191","32191"
"01141","01141"
"01141","01138"
"01141","01132"
"03076","03088"
"03076","03076"
"03544","03544"
"03544","03547"
"04462","04462"
"16837","16837"
"16837","16843"
"01075","01087"
"01075","01075"
"01075","01072"
"03434","03475"
"03434","03474"
"03434","03434"
"03162","03162"
"03162","03159"
"03784","03766"
"03784","03784"
"03784","03790"
"03538","03538"
"03538","03535"
"03613","03613"
"03613","03622"
"04186","04186"
"04186","04177"
"03517","03517"
"03517","03509"
"03517","03526"
"03085","03085"
"04990","04990"
"04990","04984"
"04990","04987"
"04990","05017"
"00433","00412"
"00433","00433"
"00433","00442"
"00433","00445"
"00433","00409"
"03193","03193"
"03193","03190"
"03503","03502"
"03503","03503"
"03503","03493"
"03442","03442"
"03442","03440"
"02752","02755"
"02752","02764"
"02752","02767"
"02752","02752"
"32244","32244"
"32244","32239"
"32244","32245"
"22972","22996"
"22972","22993"
"22972","22972"
"23008","23008"
"23008","23011"
"01768","01768"
"01768","01756"
"04144","04141"
"04144","04144"
"04099","04099"
"04159","04162"
"04159","04159"
"04159","04156"
"13822","13819"
"13822","13810"
"13822","13822"
"04402","04411"
"04402","04402"
"04423","04423"
"31885","31885"
"31885","31888"
"30235","30235"
"30235","30238"
"30235","30232"
"30235","30241"
"02902","02914"
"02902","02902"
"30088","30088"
"30088","30079"
"19138","19129"
"19138","19117"
"19138","19138"
"19138","19165"
"31537","31537"
"01849","01849"
"01849","01984"
"31957","31969"
"31957","31966"
"31957","31957"
"29329","29323"
"29329","29326"
"29329","29329"
"03549","03490"
"03549","03574"
"03549","03589"
"03549","03549"
"31299","31306"
"31299","31303"
"31299","31299"
"04363","04360"
"04363","04372"
"04363","04363"
"14620","14620"
"14620","14662"
"14620","14659"
"03382","03382"
"03382","03383"
"04609","04609"
"04609","04615"
"04609","04597"
"21853","21853"
"21853","21877"
"21853","21895"
"09292","09292"
"09292","09310"
"09292","09277"
"02392","02392"
"02392","02389"
"21730","21730"
"21730","21772"
"21730","21784"
"21739","21736"
"21739","21739"
"21739","21745"
"21775","21778"
"21775","21775"
"21757","21757"
"21757","21763"
"21751","21751"
"21751","21760"
"21751","21742"
"08230","08230"
"08230","08266"
"08230","08278"
"08230","08257"
"03910","03910"
"03910","03928"
"03910","03940"
"03910","03931"
"03910","03916"
"00541","00529"
"00541","00532"
"00541","00541"
"00541","00535"
"00541","00544"
"00541","00526"
"08521","08521"
"08521","08536"
"08521","08518"
"30436","30448"
"30436","30439"
"30436","30436"
"05908","05944"
"05908","05950"
"05908","05938"
"05908","05929"
"05908","05908"
"09952","09940"
"09952","09952"
"09952","09949"
"09952","09922"
"30025","30025"
"30025","30004"
"25858","25870"
"25858","25858"
"25858","25876"
"26221","26218"
"26221","26221"
"26221","26167"
"30685","30700"
"30685","30703"
"30685","30685"
"22319","22309"
"22319","22318"
"22319","22319"
"22319","22321"
"22319","22324"
"22303","22303"
"22303","22306"
"22303","22312"
"27541","27541"
"27541","27547"
"27541","27517"
"19918","19918"
"19918","19939"
"19918","19933"
"31378","31379"
"31378","31384"
"31378","31378"
"30352","30352"
"30352","30361"
"30244","30244"
"30244","30268"
"30244","30265"
"30244","30247"
"30244","30250"
"08398","08398"
"08398","08401"
"00706","00703"
"00706","00706"
"00706","00709"
"14458","14449"
"14458","14458"
"26158","26155"
"26158","26143"
"26158","26158"
"26158","26146"
"30421","30415"
"30421","30421"
"30421","30418"
"26173","26173"
"05611","05623"
"05611","05629"
"05611","05611"
"05611","05644"
"02611","02617"
"02611","02611"
"02611","02626"
"05788","05785"
"05788","05794"
"05788","05788"
"14878","14884"
"14878","14887"
"14878","14878"
"31756","31756"
"31756","31774"
"31756","31757"
"20107","20149"
"20107","20134"
"20107","20107"
"22096","22087"
"22096","22096"
"08236","08233"
"08236","08236"
"08236","08234"
"32214","32214"
"32214","32215"
"25267","25267"
"25267","25229"
"25267","25228"
"10030","10027"
"10030","10030"
"10030","10033"
"10030","10048"
"10030","10051"
"10030","10039"
"20392","20392"
"20392","20387"
"20392","20395"
"28879","28873"
"28879","28879"
"28879","28876"
"29611","29605"
"29611","29617"
"29611","29611"
"29611","29614"
"25252","25252"
"25252","25264"
"14407","14395"
"14407","14407"
"14407","14413"
"24895","24880"
"24895","24895"
"24043","24043"
"24043","24052"
"24043","24055"
"24043","24067"
"29062","29062"
"29062","29056"
"29062","29053"
"20542","20533"
"20542","20542"
"20542","20530"
"20542","20527"
"28663","28657"
"28663","28663"
"28663","28669"
"10750","10750"
"10750","10771"
"10750","10780"
"10750","10783"
"05800","05791"
"05800","05800"
"05800","05779"
"30034","30034"
"30034","30031"
"25261","25250"
"25261","25261"
"19021","19018"
"19021","19021"
"19021","19015"
"19021","19012"
"31569","31569"
"31569","31573"
"32218","32221"
"32218","32218"
"30406","30406"
"30406","30460"
"30406","30457"
"30406","30451"
"28810","28819"
"28810","28804"
"28810","28855"
"28810","28810"
"24076","24076"
"24076","24097"
"24076","24106"
"24076","24091"
"24076","24088"
"19942","19954"
"19942","19957"
"19942","19942"
"19945","19921"
"19945","19936"
"19945","19948"
"19945","19945"
"26215","26212"
"26215","26215"
"05773","05773"
"05773","05797"
"10273","10270"
"10273","10273"
"10273","10282"
"10273","10300"
"10273","10318"
"10273","10312"
"10273","10261"
"10273","10267"
"10273","10264"
"24364","24359"
"24364","24360"
"24364","24364"
"14890","14890"
"05602","05602"
"05602","05590"
"07330","07324"
"07330","07330"
"07330","07357"
"02998","02983"
"02998","02998"
"17857","17848"
"17857","17857"
"17857","17884"
"17857","17887"
"09739","09724"
"09739","09721"
"09739","09727"
"09739","09733"
"09739","09739"
"01894","01891"
"01894","01894"
"01894","01897"
"10459","10447"
"10459","10453"
"10459","10450"
"10459","10459"
"10459","10444"
"00466","00469"
"00466","00463"
"00466","00481"
"00466","00466"
"00466","00472"
"09715","09715"
"09715","09745"
"09715","09742"
"09715","09760"
"09715","09763"
"09715","09769"
"24907","24898"
"24907","24907"
"18547","18553"
"18547","18547"
"18547","18559"
"31426","31435"
"31426","31426"
"30043","30043"
"30043","30082"
"26503","26497"
"26503","26494"
"26503","26503"
"20740","20740"
"20740","20743"
"25729","25729"
"25729","25738"
"22888","22888"
"22888","22903"
"21370","21370"
"21370","21376"
"21370","21382"
"20728","20728"
"20728","20729"
"22900","22885"
"22900","22900"
"25882","25882"
"25882","25885"
"26686","26689"
"26686","26686"
"22873","22912"
"22873","22873"
"22873","22879"
"22891","22876"
"22891","22891"
"31867","31867"
"31867","31870"
"29020","29020"
"29020","29026"
"29020","29023"
"28165","28162"
"28165","28165"
"28165","28174"
"28915","28915"
"28915","28889"
"28915","28909"
"28915","28912"
"20734","20731"
"20734","20734"
"20734","20737"
"25420","25426"
"25420","25420"
"25420","25429"
"25864","25865"
"25864","25864"
"25864","25873"
"20752","20752"
"20752","20749"
"20752","20746"
"26422","26416"
"26422","26422"
"26422","26419"
"25663","25663"
"25663","25675"
"25663","25669"
"20770","20773"
"20770","20770"
"20770","20776"
"25591","25504"
"25591","25591"
"28201","28198"
"28201","28201"
"28201","28192"
"10279","10279"
"10279","10291"
"10279","10303"
"10279","10294"
"10279","10276"
"05563","05563"
"05563","05566"
"05563","05548"
"12148","12145"
"12148","12148"
"12148","12154"
"12148","12151"
"09349","09361"
"09349","09364"
"09349","09349"
"00745","00712"
"00745","00727"
"00745","00745"
"00745","00754"
"12523","12523"
"12523","12547"
"12523","12514"
"12523","12559"
"12523","12541"
"01648","01627"
"01648","01651"
"01648","01639"
"01648","01648"
"12025","12022"
"12025","12025"
"12025","12028"
"31420","31420"
"31420","31417"
"01969","01975"
"01969","01969"
"01969","01993"
"01969","01990"
"03370","03370"
"03370","03371"
"03532","03527"
"03532","03523"
"03532","03532"
"05212","05224"
"05212","05212"
"05212","05209"
"01096","01120"
"01096","01129"
"01096","01135"
"01096","01096"
"14956","14956"
"14956","14968"
"14956","14938"
"14863","14863"
"03260","03271"
"03260","03260"
"03260","03265"
"04228","04234"
"04228","04228"
"04228","04225"
"04492","04495"
"04492","04483"
"04492","04486"
"04492","04492"
"24316","24316"
"24316","24317"
"24316","24319"
"03871","03871"
"03871","03877"
"03616","03616"
"03616","03607"
"01057","01057"
"01057","01060"
"01057","01054"
"24013","24016"
"24013","24013"
"06517","06517"
"06517","06514"
"15016","14998"
"15016","15016"
"17569","17566"
"17569","17569"
"17569","17575"
"17569","17584"
"01237","01237"
"01237","01228"
"14860","14860"
"01456","01456"
"01456","01468"
"14062","14062"
"14062","14068"
"14062","14065"
"12391","12391"
"12391","12394"
"12391","12400"
"12391","12409"
"01552","01552"
"01552","01546"
"01552","01540"
"13132","13111"
"13132","13135"
"13132","13132"
"08974","08973"
"08974","08989"
"08974","08977"
"08974","08974"
"05674","05674"
"05674","05668"
"14647","14650"
"14647","14647"
"14647","14656"
"07333","07315"
"07333","07333"
"01465","01465"
"01465","01453"
"01465","01462"
"17521","17521"
"17521","17533"
"17521","17545"
"04531","04525"
"04531","04531"
"04531","04519"
"04873","04858"
"04873","04861"
"04873","04870"
"04873","04873"
"05323","05323"
"05323","05320"
"05323","05299"
"11761","11758"
"11761","11761"
"11761","11764"
"03295","03280"
"03295","03295"
"03295","03304"
"32182","32182"
"32182","32179"
"05851","05851"
"05851","05848"
"06076","06076"
"06076","06070"
"14953","14947"
"14953","14953"
"14953","14941"
"15412","15415"
"15412","15403"
"15412","15412"
"29668","29680"
"29668","29668"
"29668","29662"
"00874","00874"
"00874","00904"
"00874","00898"
"16543","16468"
"16543","16543"
"16543","16546"
"16543","16558"
"02038","02038"
"02038","02032"
"10072","10060"
"10072","10072"
"10072","10084"
"10072","10078"
"10072","10063"
"17443","17425"
"17443","17437"
"17443","17440"
"17443","17443"
"16489","16501"
"16489","16489"
"16489","16495"
"16489","16492"
"06922","06922"
"06922","06940"
"06922","06943"
"06922","06952"
"24620","24620"
"24631","24631"
"24631","24634"
"07054","07057"
"07054","07051"
"07054","07054"
"07054","07039"
"03164","03164"
"03164","03167"
"01304","01303"
"01304","01304"
"24955","24949"
"24955","24955"
"01144","01144"
"16498","16471"
"16498","16474"
"16498","16498"
"16498","16510"
"16540","16465"
"16540","16462"
"16540","16540"
"19207","19210"
"19207","19213"
"19207","19219"
"19207","19207"
"09619","09682"
"09619","09679"
"09619","09688"
"09619","09685"
"09619","09667"
"09619","09619"
"24712","24706"
"24712","24709"
"24712","24712"
"24616","24616"
"19057","19057"
"19057","19045"
"19057","19042"
"24736","24736"
"24748","24746"
"24748","24748"
"06913","06901"
"06913","06910"
"06913","06898"
"06913","06913"
"01576","01579"
"01576","01603"
"01576","01606"
"01576","01576"
"16480","16447"
"16480","16480"
"16480","16483"
"16480","16477"
"08173","08173"
"08173","08161"
"08173","08158"
"19867","19882"
"19867","19888"
"19867","19894"
"19867","19867"
"06931","06925"
"06931","06931"
"06931","06937"
"16738","16738"
"16738","16753"
"16738","16759"
"16738","16763"
"20669","20692"
"20669","20669"
"20669","20668"
"20641","20689"
"20641","20641"
"20641","20686"
"20641","20677"
"20641","20683"
"20662","20665"
"20662","20659"
"20662","20662"
"20662","20680"
"06004","06004"
"06004","06016"
"06004","06025"
"09895","09916"
"09895","09898"
"09895","09904"
"09895","09895"
"06058","06043"
"06058","06058"
"29677","29665"
"29677","29677"
"29191","29191"
"29191","29197"
"29191","29206"
"16777","16777"
"16777","16786"
"16777","16789"
"16777","16795"
"17035","17035"
"17035","17065"
"17035","17068"
"17035","17080"
"12577","12577"
"12577","12565"
"12577","12574"
"17176","17158"
"17176","17164"
"17176","17173"
"17176","17176"
"17176","17182"
"17179","17167"
"17179","17179"
"17179","17185"
"17179","17191"
"17179","17197"
"14452","14446"
"14452","14452"
"03703","03703"
"03703","03706"
"03703","03718"
"03703","03700"
"17212","17206"
"17212","17209"
"17212","17212"
"17212","17218"
"12472","12472"
"12472","12520"
"12472","12529"
"12472","12505"
"12472","12535"
"12472","12553"
"17170","17146"
"17170","17152"
"17170","17170"
"17149","17122"
"17149","17140"
"17149","17149"
"17224","17101"
"17224","17224"
"17143","17119"
"17143","17143"
"17143","17155"
"13939","13948"
"13939","13939"
"13939","13954"
"28114","28111"
"28114","28114"
"28114","28123"
"13894","13951"
"13894","13894"
"13894","13963"
"23530","23530"
"23839","23839"
"23839","23840"
"23534","23542"
"23534","23534"
"23534","23545"
"23392","23398"
"23392","23392"
"07534","07540"
"07534","07534"
"23527","23539"
"23527","23533"
"23527","23527"
"03356","03356"
"03356","03361"
"15553","15541"
"15553","15550"
"15553","15532"
"15553","15553"
"19288","19288"
"19288","19312"
"19288","19306"
"02809","02812"
"02809","02800"
"02809","02821"
"02809","02827"
"02809","02809"
"03199","03199"
"03199","03198"
"03394","03592"
"03394","03586"
"03394","03394"
"04006","04021"
"04006","04006"
"04006","04009"
"04006","04042"
"29386","29389"
"29386","29386"
"29386","29392"
"29740","29752"
"29740","29749"
"29740","29740"
"29740","29725"
"22708","22708"
"22708","22438"
"22708","22711"
"09694","09694"
"09694","09697"
"22702","22702"
"22702","22705"
"22702","22696"
"23188","23182"
"23188","23188"
"22192","22192"
"22192","22195"
"22192","22204"
"03901","03901"
"00733","00736"
"00733","00733"
"00733","00748"
"00733","00751"
"03244","03244"
"03244","03247"
"03244","03259"
"03562","03562"
"03562","03550"
"03562","03553"
"03562","03559"
"03478","03514"
"03478","03505"
"03478","03511"
"03478","03478"
"02824","02806"
"02824","02803"
"02824","02836"
"02824","02824"
"03226","03223"
"03226","03226"
"03226","03229"
"03158","03154"
"03158","03155"
"03158","03158"
"03241","03241"
"03241","03238"
"03241","03232"
"00376","00376"
"00376","00400"
"00376","00406"
"00376","00418"
"00376","00436"
"00376","00448"
"00376","00427"
"22207","22207"
"22207","22228"
"22207","22231"
"22207","22234"
"20476","20473"
"20476","20479"
"20476","20476"
"08848","08851"
"08848","08848"
"08848","08854"
"08848","08830"
"23023","23023"
"23023","23026"
"23023","23047"
"04168","04168"
"04168","04198"
"26362","26365"
"26362","26362"
"20485","20482"
"20485","20485"
"32098","32098"
"32098","32124"
"20857","20857"
"20857","20860"
"20857","20866"
"02536","02566"
"02536","02536"
"02536","02569"
"02536","02560"
"18184","18145"
"18184","18157"
"18184","18184"
"21289","21289"
"21289","21301"
"21289","21313"
"22165","22165"
"22165","22183"
"22165","22189"
"22165","22198"
"22165","22201"
"21292","21292"
"21292","21298"
"21292","21295"
"30811","30811"
"07543","07546"
"07543","07543"
"18160","18139"
"18160","18160"
"18196","18196"
"18199","18199"
"30835","30835"
"30835","30836"
"30835","30828"
"21325","21325"
"21325","21328"
"23647","23653"
"23647","23647"
"21307","21307"
"21307","21304"
"21307","21316"
"17759","17723"
"17759","17759"
"08296","08296"
"08296","08293"
"08296","08299"
"04651","04642"
"04651","04639"
"04651","04654"
"04651","04651"
"01360","01360"
"01360","01359"
"21349","21352"
"21349","21349"
"23266","23254"
"23266","23255"
"23266","23266"
"22250","22249"
"22250","22250"
"22250","22270"
"15010","15010"
"21319","21310"
"21319","21319"
"21319","21322"
"02620","02614"
"02620","02605"
"02620","02620"
"18163","18148"
"18163","18142"
"18163","18163"
"21340","21341"
"21340","21337"
"21340","21340"
"18172","18136"
"18172","18172"
"21343","21343"
"21343","21346"
"21343","21338"
"21334","21334"
"21334","21335"
"21334","21331"
"21220","21193"
"21220","21217"
"21220","21220"
"00778","00793"
"00778","00772"
"00778","00778"
"25051","25048"
"25051","25051"
"15022","15022"
"08866","08863"
"08866","08866"
"08866","08860"
"09871","09859"
"09871","09868"
"09871","09871"
"09871","09862"
"09871","09874"
"07615","07615"
"07615","07660"
"07615","07648"
"05719","05719"
"04231","04231"
"04231","04243"
